pkmn_id|name|stat|effort|transformar_datetime
430|speed|71|0|2024-08-17 12:10:02.328438
431|hp|49|0|2024-08-17 12:10:02.328438
431|attack|55|0|2024-08-17 12:10:02.328438
431|defense|42|0|2024-08-17 12:10:02.328438
431|special-attack|42|0|2024-08-17 12:10:02.328438
431|special-defense|37|0|2024-08-17 12:10:02.328438
431|speed|85|1|2024-08-17 12:10:02.328438
432|hp|71|0|2024-08-17 12:10:02.328438
432|attack|82|0|2024-08-17 12:10:02.328438
432|defense|64|0|2024-08-17 12:10:02.328438
432|special-attack|64|0|2024-08-17 12:10:02.328438
432|special-defense|59|0|2024-08-17 12:10:02.328438
432|speed|112|2|2024-08-17 12:10:02.328438
433|hp|45|0|2024-08-17 12:10:02.328438
433|attack|30|0|2024-08-17 12:10:02.328438
433|defense|50|0|2024-08-17 12:10:02.328438
433|special-attack|65|1|2024-08-17 12:10:02.328438
433|special-defense|50|0|2024-08-17 12:10:02.328438
433|speed|45|0|2024-08-17 12:10:02.328438
434|hp|63|0|2024-08-17 12:10:02.328438
434|attack|63|0|2024-08-17 12:10:02.328438
434|defense|47|0|2024-08-17 12:10:02.328438
434|special-attack|41|0|2024-08-17 12:10:02.328438
434|special-defense|41|0|2024-08-17 12:10:02.328438
434|speed|74|1|2024-08-17 12:10:02.328438
435|hp|103|2|2024-08-17 12:10:02.328438
435|attack|93|0|2024-08-17 12:10:02.328438
435|defense|67|0|2024-08-17 12:10:02.328438
435|special-attack|71|0|2024-08-17 12:10:02.328438
435|special-defense|61|0|2024-08-17 12:10:02.328438
435|speed|84|0|2024-08-17 12:10:02.328438
436|hp|57|0|2024-08-17 12:10:02.328438
436|attack|24|0|2024-08-17 12:10:02.328438
436|defense|86|1|2024-08-17 12:10:02.328438
436|special-attack|24|0|2024-08-17 12:10:02.328438
436|special-defense|86|0|2024-08-17 12:10:02.328438
436|speed|23|0|2024-08-17 12:10:02.328438
437|hp|67|0|2024-08-17 12:10:02.328438
437|attack|89|0|2024-08-17 12:10:02.328438
437|defense|116|1|2024-08-17 12:10:02.328438
437|special-attack|79|0|2024-08-17 12:10:02.328438
437|special-defense|116|1|2024-08-17 12:10:02.328438
437|speed|33|0|2024-08-17 12:10:02.328438
438|hp|50|0|2024-08-17 12:10:02.328438
438|attack|80|0|2024-08-17 12:10:02.328438
438|defense|95|1|2024-08-17 12:10:02.328438
438|special-attack|10|0|2024-08-17 12:10:02.328438
438|special-defense|45|0|2024-08-17 12:10:02.328438
438|speed|10|0|2024-08-17 12:10:02.328438
439|hp|20|0|2024-08-17 12:10:02.328438
439|attack|25|0|2024-08-17 12:10:02.328438
439|defense|45|0|2024-08-17 12:10:02.328438
439|special-attack|70|0|2024-08-17 12:10:02.328438
439|special-defense|90|1|2024-08-17 12:10:02.328438
439|speed|60|0|2024-08-17 12:10:02.328438
440|hp|100|1|2024-08-17 12:10:02.328438
440|attack|5|0|2024-08-17 12:10:02.328438
440|defense|5|0|2024-08-17 12:10:02.328438
440|special-attack|15|0|2024-08-17 12:10:02.328438
440|special-defense|65|0|2024-08-17 12:10:02.328438
440|speed|30|0|2024-08-17 12:10:02.328438
441|hp|76|0|2024-08-17 12:10:02.328438
441|attack|65|1|2024-08-17 12:10:02.328438
441|defense|45|0|2024-08-17 12:10:02.328438
441|special-attack|92|0|2024-08-17 12:10:02.328438
441|special-defense|42|0|2024-08-17 12:10:02.328438
441|speed|91|0|2024-08-17 12:10:02.328438
442|hp|50|0|2024-08-17 12:10:02.328438
442|attack|92|0|2024-08-17 12:10:02.328438
442|defense|108|1|2024-08-17 12:10:02.328438
442|special-attack|92|0|2024-08-17 12:10:02.328438
442|special-defense|108|1|2024-08-17 12:10:02.328438
442|speed|35|0|2024-08-17 12:10:02.328438
443|hp|58|0|2024-08-17 12:10:02.328438
443|attack|70|1|2024-08-17 12:10:02.328438
443|defense|45|0|2024-08-17 12:10:02.328438
443|special-attack|40|0|2024-08-17 12:10:02.328438
443|special-defense|45|0|2024-08-17 12:10:02.328438
443|speed|42|0|2024-08-17 12:10:02.328438
444|hp|68|0|2024-08-17 12:10:02.328438
444|attack|90|2|2024-08-17 12:10:02.328438
444|defense|65|0|2024-08-17 12:10:02.328438
444|special-attack|50|0|2024-08-17 12:10:02.328438
444|special-defense|55|0|2024-08-17 12:10:02.328438
444|speed|82|0|2024-08-17 12:10:02.328438
445|hp|108|0|2024-08-17 12:10:02.328438
445|attack|130|3|2024-08-17 12:10:02.328438
445|defense|95|0|2024-08-17 12:10:02.328438
445|special-attack|80|0|2024-08-17 12:10:02.328438
445|special-defense|85|0|2024-08-17 12:10:02.328438
445|speed|102|0|2024-08-17 12:10:02.328438
446|hp|135|1|2024-08-17 12:10:02.328438
446|attack|85|0|2024-08-17 12:10:02.328438
446|defense|40|0|2024-08-17 12:10:02.328438
446|special-attack|40|0|2024-08-17 12:10:02.328438
446|special-defense|85|0|2024-08-17 12:10:02.328438
446|speed|5|0|2024-08-17 12:10:02.328438
447|hp|40|0|2024-08-17 12:10:02.328438
447|attack|70|1|2024-08-17 12:10:02.328438
447|defense|40|0|2024-08-17 12:10:02.328438
447|special-attack|35|0|2024-08-17 12:10:02.328438
447|special-defense|40|0|2024-08-17 12:10:02.328438
447|speed|60|0|2024-08-17 12:10:02.328438
448|hp|70|0|2024-08-17 12:10:02.328438
448|attack|110|1|2024-08-17 12:10:02.328438
448|defense|70|0|2024-08-17 12:10:02.328438
448|special-attack|115|1|2024-08-17 12:10:02.328438
448|special-defense|70|0|2024-08-17 12:10:02.328438
448|speed|90|0|2024-08-17 12:10:02.328438
449|hp|68|0|2024-08-17 12:10:02.328438
449|attack|72|0|2024-08-17 12:10:02.328438
449|defense|78|1|2024-08-17 12:10:02.328438
449|special-attack|38|0|2024-08-17 12:10:02.328438
449|special-defense|42|0|2024-08-17 12:10:02.328438
449|speed|32|0|2024-08-17 12:10:02.328438
450|hp|108|0|2024-08-17 12:10:02.328438
450|attack|112|0|2024-08-17 12:10:02.328438
450|defense|118|2|2024-08-17 12:10:02.328438
450|special-attack|68|0|2024-08-17 12:10:02.328438
450|special-defense|72|0|2024-08-17 12:10:02.328438
450|speed|47|0|2024-08-17 12:10:02.328438
451|hp|40|0|2024-08-17 12:10:02.328438
451|attack|50|0|2024-08-17 12:10:02.328438
451|defense|90|1|2024-08-17 12:10:02.328438
451|special-attack|30|0|2024-08-17 12:10:02.328438
451|special-defense|55|0|2024-08-17 12:10:02.328438
451|speed|65|0|2024-08-17 12:10:02.328438
452|hp|70|0|2024-08-17 12:10:02.328438
452|attack|90|0|2024-08-17 12:10:02.328438
452|defense|110|2|2024-08-17 12:10:02.328438
452|special-attack|60|0|2024-08-17 12:10:02.328438
452|special-defense|75|0|2024-08-17 12:10:02.328438
452|speed|95|0|2024-08-17 12:10:02.328438
453|hp|48|0|2024-08-17 12:10:02.328438
453|attack|61|1|2024-08-17 12:10:02.328438
453|defense|40|0|2024-08-17 12:10:02.328438
453|special-attack|61|0|2024-08-17 12:10:02.328438
453|special-defense|40|0|2024-08-17 12:10:02.328438
453|speed|50|0|2024-08-17 12:10:02.328438
454|hp|83|0|2024-08-17 12:10:02.328438
454|attack|106|2|2024-08-17 12:10:02.328438
454|defense|65|0|2024-08-17 12:10:02.328438
454|special-attack|86|0|2024-08-17 12:10:02.328438
454|special-defense|65|0|2024-08-17 12:10:02.328438
454|speed|85|0|2024-08-17 12:10:02.328438
455|hp|74|0|2024-08-17 12:10:02.328438
455|attack|100|2|2024-08-17 12:10:02.328438
455|defense|72|0|2024-08-17 12:10:02.328438
455|special-attack|90|0|2024-08-17 12:10:02.328438
455|special-defense|72|0|2024-08-17 12:10:02.328438
455|speed|46|0|2024-08-17 12:10:02.328438
456|hp|49|0|2024-08-17 12:10:02.328438
456|attack|49|0|2024-08-17 12:10:02.328438
456|defense|56|0|2024-08-17 12:10:02.328438
456|special-attack|49|0|2024-08-17 12:10:02.328438
456|special-defense|61|0|2024-08-17 12:10:02.328438
456|speed|66|1|2024-08-17 12:10:02.328438
457|hp|69|0|2024-08-17 12:10:02.328438
457|attack|69|0|2024-08-17 12:10:02.328438
457|defense|76|0|2024-08-17 12:10:02.328438
457|special-attack|69|0|2024-08-17 12:10:02.328438
457|special-defense|86|0|2024-08-17 12:10:02.328438
457|speed|91|2|2024-08-17 12:10:02.328438
458|hp|45|0|2024-08-17 12:10:02.328438
458|attack|20|0|2024-08-17 12:10:02.328438
458|defense|50|0|2024-08-17 12:10:02.328438
458|special-attack|60|0|2024-08-17 12:10:02.328438
458|special-defense|120|1|2024-08-17 12:10:02.328438
458|speed|50|0|2024-08-17 12:10:02.328438
459|hp|60|0|2024-08-17 12:10:02.328438
459|attack|62|1|2024-08-17 12:10:02.328438
459|defense|50|0|2024-08-17 12:10:02.328438
459|special-attack|62|0|2024-08-17 12:10:02.328438
459|special-defense|60|0|2024-08-17 12:10:02.328438
459|speed|40|0|2024-08-17 12:10:02.328438
460|hp|90|0|2024-08-17 12:10:02.328438
460|attack|92|1|2024-08-17 12:10:02.328438
460|defense|75|0|2024-08-17 12:10:02.328438
460|special-attack|92|1|2024-08-17 12:10:02.328438
460|special-defense|85|0|2024-08-17 12:10:02.328438
460|speed|60|0|2024-08-17 12:10:02.328438
461|hp|70|0|2024-08-17 12:10:02.328438
461|attack|120|1|2024-08-17 12:10:02.328438
461|defense|65|0|2024-08-17 12:10:02.328438
461|special-attack|45|0|2024-08-17 12:10:02.328438
461|special-defense|85|0|2024-08-17 12:10:02.328438
461|speed|125|1|2024-08-17 12:10:02.328438
462|hp|70|0|2024-08-17 12:10:02.328438
462|attack|70|0|2024-08-17 12:10:02.328438
462|defense|115|0|2024-08-17 12:10:02.328438
462|special-attack|130|3|2024-08-17 12:10:02.328438
462|special-defense|90|0|2024-08-17 12:10:02.328438
462|speed|60|0|2024-08-17 12:10:02.328438
463|hp|110|3|2024-08-17 12:10:02.328438
463|attack|85|0|2024-08-17 12:10:02.328438
463|defense|95|0|2024-08-17 12:10:02.328438
463|special-attack|80|0|2024-08-17 12:10:02.328438
463|special-defense|95|0|2024-08-17 12:10:02.328438
463|speed|50|0|2024-08-17 12:10:02.328438
464|hp|115|0|2024-08-17 12:10:02.328438
464|attack|140|3|2024-08-17 12:10:02.328438
464|defense|130|0|2024-08-17 12:10:02.328438
464|special-attack|55|0|2024-08-17 12:10:02.328438
464|special-defense|55|0|2024-08-17 12:10:02.328438
464|speed|40|0|2024-08-17 12:10:02.328438
465|hp|100|0|2024-08-17 12:10:02.328438
465|attack|100|0|2024-08-17 12:10:02.328438
465|defense|125|2|2024-08-17 12:10:02.328438
465|special-attack|110|0|2024-08-17 12:10:02.328438
465|special-defense|50|0|2024-08-17 12:10:02.328438
465|speed|50|0|2024-08-17 12:10:02.328438
466|hp|75|0|2024-08-17 12:10:02.328438
466|attack|123|3|2024-08-17 12:10:02.328438
466|defense|67|0|2024-08-17 12:10:02.328438
466|special-attack|95|0|2024-08-17 12:10:02.328438
466|special-defense|85|0|2024-08-17 12:10:02.328438
466|speed|95|0|2024-08-17 12:10:02.328438
467|hp|75|0|2024-08-17 12:10:02.328438
467|attack|95|0|2024-08-17 12:10:02.328438
467|defense|67|0|2024-08-17 12:10:02.328438
467|special-attack|125|3|2024-08-17 12:10:02.328438
467|special-defense|95|0|2024-08-17 12:10:02.328438
467|speed|83|0|2024-08-17 12:10:02.328438
468|hp|85|0|2024-08-17 12:10:02.328438
468|attack|50|0|2024-08-17 12:10:02.328438
468|defense|95|0|2024-08-17 12:10:02.328438
468|special-attack|120|2|2024-08-17 12:10:02.328438
468|special-defense|115|1|2024-08-17 12:10:02.328438
468|speed|80|0|2024-08-17 12:10:02.328438
469|hp|86|0|2024-08-17 12:10:02.328438
469|attack|76|2|2024-08-17 12:10:02.328438
469|defense|86|0|2024-08-17 12:10:02.328438
469|special-attack|116|0|2024-08-17 12:10:02.328438
469|special-defense|56|0|2024-08-17 12:10:02.328438
469|speed|95|0|2024-08-17 12:10:02.328438
470|hp|65|0|2024-08-17 12:10:02.328438
470|attack|110|0|2024-08-17 12:10:02.328438
470|defense|130|2|2024-08-17 12:10:02.328438
470|special-attack|60|0|2024-08-17 12:10:02.328438
470|special-defense|65|0|2024-08-17 12:10:02.328438
470|speed|95|0|2024-08-17 12:10:02.328438
471|hp|65|0|2024-08-17 12:10:02.328438
471|attack|60|0|2024-08-17 12:10:02.328438
471|defense|110|0|2024-08-17 12:10:02.328438
471|special-attack|130|2|2024-08-17 12:10:02.328438
471|special-defense|95|0|2024-08-17 12:10:02.328438
471|speed|65|0|2024-08-17 12:10:02.328438
472|hp|75|0|2024-08-17 12:10:02.328438
472|attack|95|0|2024-08-17 12:10:02.328438
472|defense|125|2|2024-08-17 12:10:02.328438
472|special-attack|45|0|2024-08-17 12:10:02.328438
472|special-defense|75|0|2024-08-17 12:10:02.328438
472|speed|95|0|2024-08-17 12:10:02.328438
473|hp|110|0|2024-08-17 12:10:02.328438
473|attack|130|3|2024-08-17 12:10:02.328438
473|defense|80|0|2024-08-17 12:10:02.328438
473|special-attack|70|0|2024-08-17 12:10:02.328438
473|special-defense|60|0|2024-08-17 12:10:02.328438
473|speed|80|0|2024-08-17 12:10:02.328438
474|hp|85|0|2024-08-17 12:10:02.328438
474|attack|80|0|2024-08-17 12:10:02.328438
474|defense|70|0|2024-08-17 12:10:02.328438
474|special-attack|135|3|2024-08-17 12:10:02.328438
474|special-defense|75|0|2024-08-17 12:10:02.328438
474|speed|90|0|2024-08-17 12:10:02.328438
475|hp|68|0|2024-08-17 12:10:02.328438
475|attack|125|3|2024-08-17 12:10:02.328438
475|defense|65|0|2024-08-17 12:10:02.328438
475|special-attack|65|0|2024-08-17 12:10:02.328438
475|special-defense|115|0|2024-08-17 12:10:02.328438
475|speed|80|0|2024-08-17 12:10:02.328438
476|hp|60|0|2024-08-17 12:10:02.328438
476|attack|55|0|2024-08-17 12:10:02.328438
476|defense|145|1|2024-08-17 12:10:02.328438
476|special-attack|75|0|2024-08-17 12:10:02.328438
476|special-defense|150|2|2024-08-17 12:10:02.328438
476|speed|40|0|2024-08-17 12:10:02.328438
477|hp|45|0|2024-08-17 12:10:02.328438
477|attack|100|0|2024-08-17 12:10:02.328438
477|defense|135|1|2024-08-17 12:10:02.328438
477|special-attack|65|0|2024-08-17 12:10:02.328438
477|special-defense|135|2|2024-08-17 12:10:02.328438
477|speed|45|0|2024-08-17 12:10:02.328438
478|hp|70|0|2024-08-17 12:10:02.328438
478|attack|80|0|2024-08-17 12:10:02.328438
478|defense|70|0|2024-08-17 12:10:02.328438
478|special-attack|80|0|2024-08-17 12:10:02.328438
478|special-defense|70|0|2024-08-17 12:10:02.328438
478|speed|110|2|2024-08-17 12:10:02.328438
479|hp|50|0|2024-08-17 12:10:02.328438
479|attack|50|0|2024-08-17 12:10:02.328438
479|defense|77|0|2024-08-17 12:10:02.328438
479|special-attack|95|1|2024-08-17 12:10:02.328438
479|special-defense|77|0|2024-08-17 12:10:02.328438
479|speed|91|1|2024-08-17 12:10:02.328438
480|hp|75|0|2024-08-17 12:10:02.328438
480|attack|75|0|2024-08-17 12:10:02.328438
480|defense|130|2|2024-08-17 12:10:02.328438
480|special-attack|75|0|2024-08-17 12:10:02.328438
480|special-defense|130|1|2024-08-17 12:10:02.328438
480|speed|95|0|2024-08-17 12:10:02.328438
481|hp|80|0|2024-08-17 12:10:02.328438
481|attack|105|1|2024-08-17 12:10:02.328438
481|defense|105|0|2024-08-17 12:10:02.328438
481|special-attack|105|1|2024-08-17 12:10:02.328438
481|special-defense|105|1|2024-08-17 12:10:02.328438
481|speed|80|0|2024-08-17 12:10:02.328438
482|hp|75|0|2024-08-17 12:10:02.328438
482|attack|125|2|2024-08-17 12:10:02.328438
482|defense|70|0|2024-08-17 12:10:02.328438
482|special-attack|125|1|2024-08-17 12:10:02.328438
482|special-defense|70|0|2024-08-17 12:10:02.328438
482|speed|115|0|2024-08-17 12:10:02.328438
483|hp|100|0|2024-08-17 12:10:02.328438
483|attack|120|0|2024-08-17 12:10:02.328438
483|defense|120|0|2024-08-17 12:10:02.328438
483|special-attack|150|3|2024-08-17 12:10:02.328438
483|special-defense|100|0|2024-08-17 12:10:02.328438
483|speed|90|0|2024-08-17 12:10:02.328438
484|hp|90|0|2024-08-17 12:10:02.328438
484|attack|120|0|2024-08-17 12:10:02.328438
484|defense|100|0|2024-08-17 12:10:02.328438
484|special-attack|150|3|2024-08-17 12:10:02.328438
484|special-defense|120|0|2024-08-17 12:10:02.328438
484|speed|100|0|2024-08-17 12:10:02.328438
485|hp|91|0|2024-08-17 12:10:02.328438
485|attack|90|0|2024-08-17 12:10:02.328438
485|defense|106|0|2024-08-17 12:10:02.328438
485|special-attack|130|3|2024-08-17 12:10:02.328438
485|special-defense|106|0|2024-08-17 12:10:02.328438
485|speed|77|0|2024-08-17 12:10:02.328438
486|hp|110|0|2024-08-17 12:10:02.328438
486|attack|160|3|2024-08-17 12:10:02.328438
486|defense|110|0|2024-08-17 12:10:02.328438
486|special-attack|80|0|2024-08-17 12:10:02.328438
486|special-defense|110|0|2024-08-17 12:10:02.328438
486|speed|100|0|2024-08-17 12:10:02.328438
487|hp|150|3|2024-08-17 12:10:02.328438
487|attack|100|0|2024-08-17 12:10:02.328438
487|defense|120|0|2024-08-17 12:10:02.328438
487|special-attack|100|0|2024-08-17 12:10:02.328438
487|special-defense|120|0|2024-08-17 12:10:02.328438
487|speed|90|0|2024-08-17 12:10:02.328438
488|hp|120|0|2024-08-17 12:10:02.328438
488|attack|70|0|2024-08-17 12:10:02.328438
488|defense|110|0|2024-08-17 12:10:02.328438
488|special-attack|75|0|2024-08-17 12:10:02.328438
488|special-defense|120|3|2024-08-17 12:10:02.328438
488|speed|85|0|2024-08-17 12:10:02.328438
489|hp|80|1|2024-08-17 12:10:02.328438
489|attack|80|0|2024-08-17 12:10:02.328438
489|defense|80|0|2024-08-17 12:10:02.328438
489|special-attack|80|0|2024-08-17 12:10:02.328438
489|special-defense|80|0|2024-08-17 12:10:02.328438
489|speed|80|0|2024-08-17 12:10:02.328438
490|hp|100|3|2024-08-17 12:10:02.328438
490|attack|100|0|2024-08-17 12:10:02.328438
490|defense|100|0|2024-08-17 12:10:02.328438
490|special-attack|100|0|2024-08-17 12:10:02.328438
490|special-defense|100|0|2024-08-17 12:10:02.328438
490|speed|100|0|2024-08-17 12:10:02.328438
491|hp|70|0|2024-08-17 12:10:02.328438
491|attack|90|0|2024-08-17 12:10:02.328438
491|defense|90|0|2024-08-17 12:10:02.328438
491|special-attack|135|2|2024-08-17 12:10:02.328438
491|special-defense|90|0|2024-08-17 12:10:02.328438
491|speed|125|1|2024-08-17 12:10:02.328438
492|hp|100|3|2024-08-17 12:10:02.328438
492|attack|100|0|2024-08-17 12:10:02.328438
492|defense|100|0|2024-08-17 12:10:02.328438
492|special-attack|100|0|2024-08-17 12:10:02.328438
492|special-defense|100|0|2024-08-17 12:10:02.328438
492|speed|100|0|2024-08-17 12:10:02.328438
493|hp|120|3|2024-08-17 12:10:02.328438
493|attack|120|0|2024-08-17 12:10:02.328438
493|defense|120|0|2024-08-17 12:10:02.328438
493|special-attack|120|0|2024-08-17 12:10:02.328438
493|special-defense|120|0|2024-08-17 12:10:02.328438
493|speed|120|0|2024-08-17 12:10:02.328438
494|hp|100|3|2024-08-17 12:10:02.328438
494|attack|100|0|2024-08-17 12:10:02.328438
494|defense|100|0|2024-08-17 12:10:02.328438
494|special-attack|100|0|2024-08-17 12:10:02.328438
494|special-defense|100|0|2024-08-17 12:10:02.328438
494|speed|100|0|2024-08-17 12:10:02.328438
495|hp|45|0|2024-08-17 12:10:02.328438
495|attack|45|0|2024-08-17 12:10:02.328438
495|defense|55|0|2024-08-17 12:10:02.328438
495|special-attack|45|0|2024-08-17 12:10:02.328438
495|special-defense|55|0|2024-08-17 12:10:02.328438
495|speed|63|1|2024-08-17 12:10:02.328438
496|hp|60|0|2024-08-17 12:10:02.328438
496|attack|60|0|2024-08-17 12:10:02.328438
496|defense|75|0|2024-08-17 12:10:02.328438
496|special-attack|60|0|2024-08-17 12:10:02.328438
496|special-defense|75|0|2024-08-17 12:10:02.328438
496|speed|83|2|2024-08-17 12:10:02.328438
497|hp|75|0|2024-08-17 12:10:02.328438
497|attack|75|0|2024-08-17 12:10:02.328438
497|defense|95|0|2024-08-17 12:10:02.328438
497|special-attack|75|0|2024-08-17 12:10:02.328438
497|special-defense|95|0|2024-08-17 12:10:02.328438
497|speed|113|3|2024-08-17 12:10:02.328438
498|hp|65|1|2024-08-17 12:10:02.328438
498|attack|63|0|2024-08-17 12:10:02.328438
498|defense|45|0|2024-08-17 12:10:02.328438
498|special-attack|45|0|2024-08-17 12:10:02.328438
498|special-defense|45|0|2024-08-17 12:10:02.328438
498|speed|45|0|2024-08-17 12:10:02.328438
499|hp|90|0|2024-08-17 12:10:02.328438
499|attack|93|2|2024-08-17 12:10:02.328438
499|defense|55|0|2024-08-17 12:10:02.328438
499|special-attack|70|0|2024-08-17 12:10:02.328438
499|special-defense|55|0|2024-08-17 12:10:02.328438
499|speed|55|0|2024-08-17 12:10:02.328438
500|hp|110|0|2024-08-17 12:10:02.328438
500|attack|123|3|2024-08-17 12:10:02.328438
500|defense|65|0|2024-08-17 12:10:02.328438
500|special-attack|100|0|2024-08-17 12:10:02.328438
500|special-defense|65|0|2024-08-17 12:10:02.328438
500|speed|65|0|2024-08-17 12:10:02.328438
501|hp|55|0|2024-08-17 12:10:02.328438
501|attack|55|0|2024-08-17 12:10:02.328438
501|defense|45|0|2024-08-17 12:10:02.328438
501|special-attack|63|1|2024-08-17 12:10:02.328438
501|special-defense|45|0|2024-08-17 12:10:02.328438
501|speed|45|0|2024-08-17 12:10:02.328438
502|hp|75|0|2024-08-17 12:10:02.328438
502|attack|75|0|2024-08-17 12:10:02.328438
502|defense|60|0|2024-08-17 12:10:02.328438
502|special-attack|83|2|2024-08-17 12:10:02.328438
502|special-defense|60|0|2024-08-17 12:10:02.328438
502|speed|60|0|2024-08-17 12:10:02.328438
503|hp|95|0|2024-08-17 12:10:02.328438
503|attack|100|0|2024-08-17 12:10:02.328438
503|defense|85|0|2024-08-17 12:10:02.328438
503|special-attack|108|3|2024-08-17 12:10:02.328438
503|special-defense|70|0|2024-08-17 12:10:02.328438
503|speed|70|0|2024-08-17 12:10:02.328438
504|hp|45|0|2024-08-17 12:10:02.328438
504|attack|55|1|2024-08-17 12:10:02.328438
504|defense|39|0|2024-08-17 12:10:02.328438
504|special-attack|35|0|2024-08-17 12:10:02.328438
504|special-defense|39|0|2024-08-17 12:10:02.328438
504|speed|42|0|2024-08-17 12:10:02.328438
505|hp|60|0|2024-08-17 12:10:02.328438
505|attack|85|2|2024-08-17 12:10:02.328438
505|defense|69|0|2024-08-17 12:10:02.328438
