pkmn_id|evolve_to_pkmn|evol_req_gender|evol_req_held_item|evol_req_item|evol_req_known_move|evol_req_known_move_type|evol_req_location|evol_req_min_affection|evol_req_min_beauty|evol_req_min_happiness|evol_req_min_level|evol_req_needs_overworld_rain|evol_req_party_species|evol_req_party_type|evol_req_relative_physical_stats|evol_req_time_of_day|evol_req_trade_species|evol_req_turn_upside_down|evol_req_baby|extraer_datetime
365|spheal||||||||||||||||||True|2024-08-17 12:03:45.548364
365|sealeo||||||||||32|False||||||False|False|2024-08-17 12:03:45.548364
365|walrein||||||||||44|False||||||False|False|2024-08-17 12:03:45.548364
366|clamperl||||||||||||||||||True|2024-08-17 12:03:45.548364
366|huntail||{'name': 'deep-sea-tooth', 'url': 'https://pokeapi.co/api/v2/item/203/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
366|gorebyss||{'name': 'deep-sea-scale', 'url': 'https://pokeapi.co/api/v2/item/204/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
367|clamperl||||||||||||||||||True|2024-08-17 12:03:45.548364
367|huntail||{'name': 'deep-sea-tooth', 'url': 'https://pokeapi.co/api/v2/item/203/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
367|gorebyss||{'name': 'deep-sea-scale', 'url': 'https://pokeapi.co/api/v2/item/204/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
368|clamperl||||||||||||||||||True|2024-08-17 12:03:45.548364
368|huntail||{'name': 'deep-sea-tooth', 'url': 'https://pokeapi.co/api/v2/item/203/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
368|gorebyss||{'name': 'deep-sea-scale', 'url': 'https://pokeapi.co/api/v2/item/204/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
369|relicanth||||||||||||||||||True|2024-08-17 12:03:45.548364
370|luvdisc||||||||||||||||||True|2024-08-17 12:03:45.548364
371|bagon||||||||||||||||||True|2024-08-17 12:03:45.548364
371|shelgon||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
371|salamence||||||||||50|False||||||False|False|2024-08-17 12:03:45.548364
372|bagon||||||||||||||||||True|2024-08-17 12:03:45.548364
372|shelgon||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
372|salamence||||||||||50|False||||||False|False|2024-08-17 12:03:45.548364
373|bagon||||||||||||||||||True|2024-08-17 12:03:45.548364
373|shelgon||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
373|salamence||||||||||50|False||||||False|False|2024-08-17 12:03:45.548364
374|beldum||||||||||||||||||True|2024-08-17 12:03:45.548364
374|metang||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
374|metagross||||||||||45|False||||||False|False|2024-08-17 12:03:45.548364
375|beldum||||||||||||||||||True|2024-08-17 12:03:45.548364
375|metang||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
375|metagross||||||||||45|False||||||False|False|2024-08-17 12:03:45.548364
376|beldum||||||||||||||||||True|2024-08-17 12:03:45.548364
376|metang||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
376|metagross||||||||||45|False||||||False|False|2024-08-17 12:03:45.548364
377|regirock||||||||||||||||||True|2024-08-17 12:03:45.548364
378|regice||||||||||||||||||True|2024-08-17 12:03:45.548364
379|registeel||||||||||||||||||True|2024-08-17 12:03:45.548364
380|latias||||||||||||||||||True|2024-08-17 12:03:45.548364
381|latios||||||||||||||||||True|2024-08-17 12:03:45.548364
382|kyogre||||||||||||||||||True|2024-08-17 12:03:45.548364
383|groudon||||||||||||||||||True|2024-08-17 12:03:45.548364
384|rayquaza||||||||||||||||||True|2024-08-17 12:03:45.548364
385|jirachi||||||||||||||||||True|2024-08-17 12:03:45.548364
386|deoxys||||||||||||||||||True|2024-08-17 12:03:45.548364
387|turtwig||||||||||||||||||True|2024-08-17 12:03:45.548364
387|grotle||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
387|torterra||||||||||32|False||||||False|False|2024-08-17 12:03:45.548364
388|turtwig||||||||||||||||||True|2024-08-17 12:03:45.548364
388|grotle||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
388|torterra||||||||||32|False||||||False|False|2024-08-17 12:03:45.548364
389|turtwig||||||||||||||||||True|2024-08-17 12:03:45.548364
389|grotle||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
389|torterra||||||||||32|False||||||False|False|2024-08-17 12:03:45.548364
390|chimchar||||||||||||||||||True|2024-08-17 12:03:45.548364
390|monferno||||||||||14|False||||||False|False|2024-08-17 12:03:45.548364
390|infernape||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
391|chimchar||||||||||||||||||True|2024-08-17 12:03:45.548364
391|monferno||||||||||14|False||||||False|False|2024-08-17 12:03:45.548364
391|infernape||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
392|chimchar||||||||||||||||||True|2024-08-17 12:03:45.548364
392|monferno||||||||||14|False||||||False|False|2024-08-17 12:03:45.548364
392|infernape||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
393|piplup||||||||||||||||||True|2024-08-17 12:03:45.548364
393|prinplup||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
393|empoleon||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
394|piplup||||||||||||||||||True|2024-08-17 12:03:45.548364
394|prinplup||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
394|empoleon||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
395|piplup||||||||||||||||||True|2024-08-17 12:03:45.548364
395|prinplup||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
395|empoleon||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
396|starly||||||||||||||||||True|2024-08-17 12:03:45.548364
396|staravia||||||||||14|False||||||False|False|2024-08-17 12:03:45.548364
396|staraptor||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
397|starly||||||||||||||||||True|2024-08-17 12:03:45.548364
397|staravia||||||||||14|False||||||False|False|2024-08-17 12:03:45.548364
397|staraptor||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
398|starly||||||||||||||||||True|2024-08-17 12:03:45.548364
398|staravia||||||||||14|False||||||False|False|2024-08-17 12:03:45.548364
398|staraptor||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
399|bidoof||||||||||||||||||True|2024-08-17 12:03:45.548364
399|bibarel||||||||||15|False||||||False|False|2024-08-17 12:03:45.548364
400|bidoof||||||||||||||||||True|2024-08-17 12:03:45.548364
400|bibarel||||||||||15|False||||||False|False|2024-08-17 12:03:45.548364
401|kricketot||||||||||||||||||True|2024-08-17 12:03:45.548364
401|kricketune||||||||||10|False||||||False|False|2024-08-17 12:03:45.548364
402|kricketot||||||||||||||||||True|2024-08-17 12:03:45.548364
402|kricketune||||||||||10|False||||||False|False|2024-08-17 12:03:45.548364
403|shinx||||||||||||||||||True|2024-08-17 12:03:45.548364
403|luxio||||||||||15|False||||||False|False|2024-08-17 12:03:45.548364
403|luxray||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
404|shinx||||||||||||||||||True|2024-08-17 12:03:45.548364
404|luxio||||||||||15|False||||||False|False|2024-08-17 12:03:45.548364
404|luxray||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
405|shinx||||||||||||||||||True|2024-08-17 12:03:45.548364
405|luxio||||||||||15|False||||||False|False|2024-08-17 12:03:45.548364
405|luxray||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
406|budew||||||||||||||||||True|2024-08-17 12:03:45.548364
406|roselia|||||||||160||False||||day||False|False|2024-08-17 12:03:45.548364
406|roserade|||{'name': 'shiny-stone', 'url': 'https://pokeapi.co/api/v2/item/107/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
407|budew||||||||||||||||||True|2024-08-17 12:03:45.548364
407|roselia|||||||||160||False||||day||False|False|2024-08-17 12:03:45.548364
407|roserade|||{'name': 'shiny-stone', 'url': 'https://pokeapi.co/api/v2/item/107/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
408|cranidos||||||||||||||||||True|2024-08-17 12:03:45.548364
408|rampardos||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
409|cranidos||||||||||||||||||True|2024-08-17 12:03:45.548364
409|rampardos||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
410|shieldon||||||||||||||||||True|2024-08-17 12:03:45.548364
410|bastiodon||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
411|shieldon||||||||||||||||||True|2024-08-17 12:03:45.548364
411|bastiodon||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
412|burmy||||||||||||||||||True|2024-08-17 12:03:45.548364
412|wormadam|1|||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
412|mothim|2|||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
413|burmy||||||||||||||||||True|2024-08-17 12:03:45.548364
413|wormadam|1|||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
413|mothim|2|||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
414|burmy||||||||||||||||||True|2024-08-17 12:03:45.548364
414|wormadam|1|||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
414|mothim|2|||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
415|combee||||||||||||||||||True|2024-08-17 12:03:45.548364
415|vespiquen|1|||||||||21|False||||||False|False|2024-08-17 12:03:45.548364
416|combee||||||||||||||||||True|2024-08-17 12:03:45.548364
416|vespiquen|1|||||||||21|False||||||False|False|2024-08-17 12:03:45.548364
417|pachirisu||||||||||||||||||True|2024-08-17 12:03:45.548364
418|buizel||||||||||||||||||True|2024-08-17 12:03:45.548364
418|floatzel||||||||||26|False||||||False|False|2024-08-17 12:03:45.548364
419|buizel||||||||||||||||||True|2024-08-17 12:03:45.548364
419|floatzel||||||||||26|False||||||False|False|2024-08-17 12:03:45.548364
420|cherubi||||||||||||||||||True|2024-08-17 12:03:45.548364
420|cherrim||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
421|cherubi||||||||||||||||||True|2024-08-17 12:03:45.548364
421|cherrim||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
422|shellos||||||||||||||||||True|2024-08-17 12:03:45.548364
422|gastrodon||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
423|shellos||||||||||||||||||True|2024-08-17 12:03:45.548364
423|gastrodon||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
424|aipom||||||||||||||||||True|2024-08-17 12:03:45.548364
424|ambipom||||{'name': 'double-hit', 'url': 'https://pokeapi.co/api/v2/move/458/'}|||||||False||||||False|False|2024-08-17 12:03:45.548364
425|drifloon||||||||||||||||||True|2024-08-17 12:03:45.548364
425|drifblim||||||||||28|False||||||False|False|2024-08-17 12:03:45.548364
426|drifloon||||||||||||||||||True|2024-08-17 12:03:45.548364
426|drifblim||||||||||28|False||||||False|False|2024-08-17 12:03:45.548364
427|buneary||||||||||||||||||True|2024-08-17 12:03:45.548364
427|lopunny|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
428|buneary||||||||||||||||||True|2024-08-17 12:03:45.548364
428|lopunny|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
429|misdreavus||||||||||||||||||True|2024-08-17 12:03:45.548364
429|mismagius|||{'name': 'dusk-stone', 'url': 'https://pokeapi.co/api/v2/item/108/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
430|murkrow||||||||||||||||||True|2024-08-17 12:03:45.548364
430|honchkrow|||{'name': 'dusk-stone', 'url': 'https://pokeapi.co/api/v2/item/108/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
431|glameow||||||||||||||||||True|2024-08-17 12:03:45.548364
431|purugly||||||||||38|False||||||False|False|2024-08-17 12:03:45.548364
432|glameow||||||||||||||||||True|2024-08-17 12:03:45.548364
432|purugly||||||||||38|False||||||False|False|2024-08-17 12:03:45.548364
433|chingling||||||||||||||||||True|2024-08-17 12:03:45.548364
433|chimecho|||||||||220||False||||night||False|False|2024-08-17 12:03:45.548364
434|stunky||||||||||||||||||True|2024-08-17 12:03:45.548364
434|skuntank||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
435|stunky||||||||||||||||||True|2024-08-17 12:03:45.548364
435|skuntank||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
436|bronzor||||||||||||||||||True|2024-08-17 12:03:45.548364
436|bronzong||||||||||33|False||||||False|False|2024-08-17 12:03:45.548364
437|bronzor||||||||||||||||||True|2024-08-17 12:03:45.548364
437|bronzong||||||||||33|False||||||False|False|2024-08-17 12:03:45.548364
438|bonsly||||||||||||||||||True|2024-08-17 12:03:45.548364
438|sudowoodo||||{'name': 'mimic', 'url': 'https://pokeapi.co/api/v2/move/102/'}|||||||False||||||False|False|2024-08-17 12:03:45.548364
439|mime-jr||||||||||||||||||True|2024-08-17 12:03:45.548364
439|mr-mime||||{'name': 'mimic', 'url': 'https://pokeapi.co/api/v2/move/102/'}|||||||False||||||False|False|2024-08-17 12:03:45.548364
439|mr-rime||||||||||42|False||||||False|False|2024-08-17 12:03:45.548364
440|happiny||||||||||||||||||True|2024-08-17 12:03:45.548364
440|chansey||{'name': 'oval-stone', 'url': 'https://pokeapi.co/api/v2/item/110/'}|||||||||False||||day||False|False|2024-08-17 12:03:45.548364
440|blissey|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
441|chatot||||||||||||||||||True|2024-08-17 12:03:45.548364
442|spiritomb||||||||||||||||||True|2024-08-17 12:03:45.548364
443|gible||||||||||||||||||True|2024-08-17 12:03:45.548364
443|gabite||||||||||24|False||||||False|False|2024-08-17 12:03:45.548364
443|garchomp||||||||||48|False||||||False|False|2024-08-17 12:03:45.548364
444|gible||||||||||||||||||True|2024-08-17 12:03:45.548364
444|gabite||||||||||24|False||||||False|False|2024-08-17 12:03:45.548364
444|garchomp||||||||||48|False||||||False|False|2024-08-17 12:03:45.548364
445|gible||||||||||||||||||True|2024-08-17 12:03:45.548364
445|gabite||||||||||24|False||||||False|False|2024-08-17 12:03:45.548364
445|garchomp||||||||||48|False||||||False|False|2024-08-17 12:03:45.548364
446|munchlax||||||||||||||||||True|2024-08-17 12:03:45.548364
446|snorlax|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
447|riolu||||||||||||||||||True|2024-08-17 12:03:45.548364
447|lucario|||||||||160||False||||day||False|False|2024-08-17 12:03:45.548364
448|riolu||||||||||||||||||True|2024-08-17 12:03:45.548364
448|lucario|||||||||160||False||||day||False|False|2024-08-17 12:03:45.548364
449|hippopotas||||||||||||||||||True|2024-08-17 12:03:45.548364
449|hippowdon||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
450|hippopotas||||||||||||||||||True|2024-08-17 12:03:45.548364
450|hippowdon||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
451|skorupi||||||||||||||||||True|2024-08-17 12:03:45.548364
451|drapion||||||||||40|False||||||False|False|2024-08-17 12:03:45.548364
452|skorupi||||||||||||||||||True|2024-08-17 12:03:45.548364
452|drapion||||||||||40|False||||||False|False|2024-08-17 12:03:45.548364
453|croagunk||||||||||||||||||True|2024-08-17 12:03:45.548364
453|toxicroak||||||||||37|False||||||False|False|2024-08-17 12:03:45.548364
454|croagunk||||||||||||||||||True|2024-08-17 12:03:45.548364
454|toxicroak||||||||||37|False||||||False|False|2024-08-17 12:03:45.548364
455|carnivine||||||||||||||||||True|2024-08-17 12:03:45.548364
456|finneon||||||||||||||||||True|2024-08-17 12:03:45.548364
456|lumineon||||||||||31|False||||||False|False|2024-08-17 12:03:45.548364
457|finneon||||||||||||||||||True|2024-08-17 12:03:45.548364
457|lumineon||||||||||31|False||||||False|False|2024-08-17 12:03:45.548364
458|mantyke||||||||||||||||||True|2024-08-17 12:03:45.548364
458|mantine|||||||||||False|{'name': 'remoraid', 'url': 'https://pokeapi.co/api/v2/pokemon-species/223/'}|||||False|False|2024-08-17 12:03:45.548364
459|snover||||||||||||||||||True|2024-08-17 12:03:45.548364
459|abomasnow||||||||||40|False||||||False|False|2024-08-17 12:03:45.548364
460|snover||||||||||||||||||True|2024-08-17 12:03:45.548364
460|abomasnow||||||||||40|False||||||False|False|2024-08-17 12:03:45.548364
461|sneasel||||||||||||||||||True|2024-08-17 12:03:45.548364
461|weavile||{'name': 'razor-claw', 'url': 'https://pokeapi.co/api/v2/item/303/'}|||||||||False||||night||False|False|2024-08-17 12:03:45.548364
461|sneasler||{'name': 'razor-claw', 'url': 'https://pokeapi.co/api/v2/item/303/'}|||||||||False||||day||False|False|2024-08-17 12:03:45.548364
462|magnemite||||||||||||||||||True|2024-08-17 12:03:45.548364
462|magneton||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
462|magnezone||||||{'name': 'mt-coronet', 'url': 'https://pokeapi.co/api/v2/location/10/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
463|lickitung||||||||||||||||||True|2024-08-17 12:03:45.548364
463|lickilicky||||{'name': 'rollout', 'url': 'https://pokeapi.co/api/v2/move/205/'}|||||||False||||||False|False|2024-08-17 12:03:45.548364
464|rhyhorn||||||||||||||||||True|2024-08-17 12:03:45.548364
464|rhydon||||||||||42|False||||||False|False|2024-08-17 12:03:45.548364
464|rhyperior||{'name': 'protector', 'url': 'https://pokeapi.co/api/v2/item/298/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
465|tangela||||||||||||||||||True|2024-08-17 12:03:45.548364
465|tangrowth||||{'name': 'ancient-power', 'url': 'https://pokeapi.co/api/v2/move/246/'}|||||||False||||||False|False|2024-08-17 12:03:45.548364
466|elekid||||||||||||||||||True|2024-08-17 12:03:45.548364
466|electabuzz||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
466|electivire||{'name': 'electirizer', 'url': 'https://pokeapi.co/api/v2/item/299/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
467|magby||||||||||||||||||True|2024-08-17 12:03:45.548364
467|magmar||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
467|magmortar||{'name': 'magmarizer', 'url': 'https://pokeapi.co/api/v2/item/300/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
468|togepi||||||||||||||||||True|2024-08-17 12:03:45.548364
468|togetic|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
468|togekiss|||{'name': 'shiny-stone', 'url': 'https://pokeapi.co/api/v2/item/107/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
469|yanma||||||||||||||||||True|2024-08-17 12:03:45.548364
469|yanmega||||{'name': 'ancient-power', 'url': 'https://pokeapi.co/api/v2/move/246/'}|||||||False||||||False|False|2024-08-17 12:03:45.548364
470|eevee||||||||||||||||||True|2024-08-17 12:03:45.548364
470|vaporeon|||{'name': 'water-stone', 'url': 'https://pokeapi.co/api/v2/item/84/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
470|jolteon|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
470|flareon|||{'name': 'fire-stone', 'url': 'https://pokeapi.co/api/v2/item/82/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
